id,rooms,address,price,lat,lon,canton
4823,2,"Geneva, Rue de la Servette 42",1930,46.2116819,6.1345245,geneva
4824,5,"Conches, Route de Villette 6",4800,46.1819403,6.1827080,geneva
4825,4.5,"Geneva, ch. du Champ - Baron 10 12 8",5381,46.2224116,6.1317899,geneva
4826,5,"Geneva, Quai du Mont-Blanc",5915,46.2076891,6.1482090,geneva
4827,1,"Châtelaine, Avenue de l'Etang 69-71",1470,46.2191917,6.1024340,geneva
4828,1,"Le Grand-Saconnex, Chemin du Pavillon 2,",2200,46.2384627,6.1221548,geneva
4829,1,"Geneva, Rue des Vollandes 31",2200,46.2041954,6.1616045,geneva
4830,9,"Anières, 12, rue Centrale",5500,46.2755446,6.2238853,geneva
4831,5,"1247 Anières, Contact agency for the address",4300,46.2714736,6.2224510,geneva
4832,5,"Geneva, Rue Du-Bois-Melly 2",3200,46.1969216,6.1393105,geneva
4833,6,"1227 Carouge GE, Contact agency for the address",4650,46.1817669,6.1368844,geneva
4834,5,"Onex, Bois-de-la-Chapelle 75",2700,46.1883109,6.1014995,geneva
4835,4,"Geneva, Route de Malagnou 37",4200,46.2049474,6.1658224,geneva
4836,5,"Versoix, chemin Grand-Montfleury 38",3000,46.2939740,6.1657333,geneva
4837,1,"1204 Geneva, Contact agency for the address",2500,46.2034991,6.1452423,geneva
4838,4,"Geneva, Place des Philosophes 14",3000,46.1964790,6.1453570,geneva
4839,7,"Geneva, Florissant 62",6800,46.1925755,6.1615302,geneva
4840,3,"Geneva, Avenue Wendt 3",2360,46.2087986,6.1266687,geneva
4841,3,"Geneva, Rue Dancet 11",2300,46.1935748,6.1424972,geneva
4842,4.5,"Geneva, Rue de Lyon 10",3102,46.2092165,6.1379672,geneva
4843,7,"1226 Thônex, Contact agency for the address",4000,46.1960229,6.2022442,geneva
4844,5,"Grand-Lancy, Chemin des Palettes 9",2400,46.1751215,6.1212835,geneva
4845,2,"Geneva, Rue du Mont-Blanc 17",1850,46.2088650,6.1437233,geneva
4846,5.5,"Geneva, Avenue de Champel 4",5200,46.1954869,6.1512205,geneva
4847,2,"Les Acacias, rue des Allobroges",1700,46.1919029,6.1270420,geneva
4848,4.5,"1209 Geneva, Contact agency for the address",7300,46.2239724,6.1251035,geneva
4849,8,"Cologny, Rampe de Cologny 2A-2B-2C",25000,46.2106082,6.1742188,geneva
4850,4,"1227 Carouge GE, Contact agency for the address",3300,46.1823450,6.1380122,geneva
4851,2,"Geneva, Chemin des Crêts-de-Champel 18",2000,46.1875461,6.1548060,geneva
4852,4,"Geneva, Chemin Camille-Vidart 9",3100,46.2192076,6.1368461,geneva
4853,5,"Carouge GE, Rue des Epinettes 14",2750,46.1892505,6.1363192,geneva
4854,5,"1247 Anières, Contact agency for the address",4300,46.2765334,6.2218676,geneva
4855,5,"Geneva, Rue des Pâquis 16",6243,46.2105729,6.1488809,geneva
4856,5,"Geneva, rue de beaumont",4790,46.1970592,6.1566340,geneva
4857,5,"1212 Grand-Lancy, Contact agency for the address",3370,46.1791158,6.1225054,geneva
4858,5,"1200 Geneva, Contact agency for the address",5800,46.2038027,6.1364803,geneva
4859,3,"Meinier, Chemin de la Ruite 17",2341,46.2479909,6.2345703,geneva
4860,6,"Bernex, Chemin de Champ-Fleury 7",3760,46.1634806,6.0586067,geneva
4861,8.5,"Geneva, quai du mont blanc",15000,46.2102251,6.1540283,geneva
4862,6,"Grand-Lancy, 13, chemin des Palettes",2750,46.1746563,6.1211451,geneva
4863,N/A,"Geneva, Rue de Muzy",4300,46.2036723,6.1563813,geneva
4864,6.5,"1233 Bernex, Contact agency for the address",3600,46.1762024,6.0700300,geneva
4865,4,"Carouge GE, Place du Rondeau 5",3300,46.1797895,6.1395601,geneva
4866,7,"1213 Petit-Lancy, Contact agency for the address",5000,46.1882618,6.1126837,geneva
4867,1,"Geneva, Rue Ferrier 2",N/A,46.2148792,6.1460421,geneva
4868,3,"Geneva, Rue Jean - Antoine Gautier 8",N/A,46.2138729,6.1504804,geneva
4869,4,"Vernier, Route de Peney 88",2800,46.2032466,6.0619336,geneva
4870,3,"1205 Geneva, Contact agency for the address",2600,46.1912324,6.1435365,geneva
4871,3,"Geneva, Chemin Colladon 6",3100,46.2225633,6.1253657,geneva
4872,1.5,"1227 Carouge GE, Contact agency for the address",1250,46.1807428,6.1414098,geneva
4873,4,"1201 Geneva, Contact agency for the address",4700,46.2104085,6.1446207,geneva
4874,5,"Thônex, Chemin Etienne-Chennaz 6",3500,46.1935055,6.2067575,geneva
4875,8.5,"1206 Geneva, Contact agency for the address",8274,46.1894089,6.1573584,geneva
4876,4,"Geneva, Avenue Wendt 22",2750,46.2101207,6.1274309,geneva
4877,5.5,"Geneva, Rue Marignac 9",5550,46.1954090,6.1539497,geneva
4878,1.5,"Geneva, Rue du Cherbuliez 7",2050,46.2034994,6.1588858,geneva
4879,3,"Geneva, Rue de Monthoux 49",1550,46.2111431,6.1461421,geneva
4880,4.5,"1206 Geneva, Contact agency for the address",4300,46.1888301,6.1503967,geneva
4881,1,"Geneva, Rue de Lyon",1390,46.2089156,6.1374748,geneva
4882,5,"1254 Jussy, Contact agency for the address",4500,46.2325007,6.2718331,geneva
4883,4,"Geneva, Rue de Lausanne 83",4890,46.2170997,6.1476788,geneva
4884,5.5,"Geneva, Av. du Bouchet 6",3360,46.2165732,6.1197856,geneva
4885,7.5,"Chêne-Bougeries, Chemin de la Chevillarde 43",6500,46.1952892,6.1729296,geneva
4886,3,"Geneva, Rue de l'Aubépine 3",2400,46.1903695,6.1440148,geneva
4887,3,"Geneva, Rue Prévost-Martin 53",2250,46.1922708,6.1449508,geneva
4888,4,"1205 Geneva, Contact agency for the address",2945,46.1936196,6.1497895,geneva
4889,3.5,"1201 Geneva, Contact agency for the address",3500,46.2074470,6.1462177,geneva
4890,6.5,"Geneva, Rue de Lausanne 143",5455,46.2231467,6.1485315,geneva
4891,3,"Geneva, Parc du Château-Banquet 26",2630,46.2182243,6.1488028,geneva
4892,1,"Châtelaine, Avenue de l'Etang 69-71",1460,46.2191917,6.1024340,geneva
4893,4,"Collex, Chemin Marc Emery 5",2560,46.2706048,6.1289390,geneva
4894,1,"Geneva, Quai du Seujet 30",1590,46.2045701,6.1343658,geneva
4895,6.5,"Chambésy, Ch. des Cornillons 98",5200,46.2357913,6.1473007,geneva
4896,1,"Geneva, Rue Cherbuliez 7",1950,46.2034994,6.1588858,geneva
4897,5.5,"Geneva, Rue Viollier 15",3735,46.2021888,6.1648646,geneva
4898,1,"Vandoeuvres, Chemin des Hauts-Crêts",2300,46.2250649,6.1995258,geneva
4899,2.5,"Geneva, Avenue Théodore Weber 22",2250,46.1984979,6.1633127,geneva
4900,2,"Geneva, Rue des Eaux-Vives",1750,46.2029546,6.1568495,geneva
4901,6,"Geneva, route de florissant",9000,46.1919364,6.1649318,geneva
4902,1.5,"1218 Le Grand-Saconnex, Contact agency for the address",3300,46.2335832,6.1231106,geneva
4903,2,"1207 Geneva, Contact agency for the address",3500,46.2055945,6.1619164,geneva
4904,2,"Geneva, Rue des Pâquis 53",2420,46.2133630,6.1501956,geneva
4905,3,"Geneva, Parc du Château-Banquet 24",2490,46.2181542,6.1490952,geneva
4906,4,"Chêne-Bourg, Rue Peillonnex 36",2403,46.1952827,6.1984275,geneva
4907,4,"Vessy, Route Antoine-Martin 57",3800,46.1690244,6.1560192,geneva
4908,7,"Collonge-Bellerive, chemin Contamines-sous-Cherre 57",4250,46.2587002,6.2030569,geneva
4909,4,"1227 Carouge GE, Contact agency for the address",3730,46.1825459,6.1296205,geneva
4910,2,"Le Grand-Saconnex, chemin Taverney 9",1590,46.2302671,6.1200456,geneva
4911,4,"Geneva, 25, rue Kléberg",3040,46.2073599,6.1456416,geneva
4912,5,"Corsier GE, Route de Thonon 270",4300,46.2602236,6.2297916,geneva
4913,6,"Grand-Lancy, Route de la Chapelle 27",2700,46.1723596,6.1344312,geneva
4914,6,"Geneva, 4, rue de la Tour",4470,46.1952147,6.1468514,geneva
4915,3,"Geneva, Rue Albert-Gos 5",3200,46.1883679,6.1557633,geneva
4916,3.5,"Chambésy, Ch. des Cornillons 88",4600,46.2351650,6.1474900,geneva
4917,1,"Geneva, Rue Jean-Dassier 5",1190,46.2080808,6.1381560,geneva
4918,3.5,"1207 Geneva, Contact agency for the address",2738,46.2063455,6.1705090,geneva
4919,5,"Geneva, Chemin de la Voie-Creuse 3 B",5000,46.2182928,6.1426225,geneva
4920,6,"Les Acacias, Rue Caroline 8",3300,46.1914959,6.1384044,geneva
4921,4,"Geneva, Rue Madame-De-Stael 3",3350,46.2072578,6.1349965,geneva
4922,4,"Puplinge, Rue de Fremis 33",2000,46.2125398,6.2311110,geneva
4923,5,"Chêne-Bougeries, Chemin de la Montagne 134",2650,46.2050050,6.2003322,geneva
4924,2.5,"Geneva, 14, rue des Chaudronniers",2500,46.2001516,6.1498482,geneva
4925,4,"Geneva, 1, rue Abraham- Gevray",7650,46.2105935,6.1495827,geneva
4926,5,"1207 Geneva, Contact agency for the address",3700,46.2075516,6.1640989,geneva
4927,3,"Corsier GE, Rte de Thonon",2420,46.2591441,6.2265079,geneva
4928,N/A,"Geneva, Rue De-Grenus 16",1350,46.2071565,6.1434439,geneva
4929,4.5,"1218 Le Grand-Saconnex, Contact agency for the address",4400,46.2335856,6.1229034,geneva
4930,3.5,"Les Acacias, Rue du Grand-Bureau 17",2180,46.1904733,6.1376166,geneva
4931,2,"Geneva, Boulevard Saint-Georges 54",1550,46.2011942,6.1365605,geneva
4932,5,"Bellevue, Chemin Aux-Folies 10",4750,46.2546257,6.1445350,geneva
4933,5,"1204 Geneva, Contact agency for the address",4100,46.2018896,6.1388721,geneva
4934,4,"Geneva, Rue des Eaux-Vives 94",4500,46.2053700,6.1607107,geneva
4935,5,"Geneva, Avenue Soret 9",2700,46.2106327,6.1260933,geneva
4936,6.5,"1223 Cologny, Contact agency for the address",12000,46.2218454,6.1866994,geneva
4937,4.5,"Geneva, Rue de l'Athénée 15",5200,46.1961139,6.1520321,geneva
4938,5,"Geneva, Chemin du Docteur Adolphe-Pasteur 6A",4450,46.2213553,6.1289388,geneva
4939,6.5,"Satigny, Route de Crédery",3500,46.2134989,6.0233759,geneva
4940,3,"Geneva, Rue de Savoie 7",2000,46.2006017,6.1674423,geneva
4941,4,"Geneva, Rue des Granges 3",4500,46.2018386,6.1448586,geneva
4942,5,"1223 Cologny, Contact agency for the address",8750,46.2245502,6.1827300,geneva
4943,N/A,"1231 Conches, Contact agency for the address",4800,46.1895981,6.1738430,geneva
4944,5,"Geneva, 10, quai Gustave- Ador",5500,46.2046489,6.1562051,geneva
4945,1,"Geneva, Rue de Lausanne 47 bis",2500,46.2143412,6.1455252,geneva
4946,5.5,"1201 Geneva, Contact agency for the address",7000,46.2124530,6.1449677,geneva
4947,4,"Geneva, W2959 - Rue du Môle 24",2750,46.2129556,6.1480093,geneva
4948,3,"Geneva, Rue des Chaudronniers 4",3200,46.2001281,6.1494328,geneva
4949,2,"Geneva, Rue du Quartier-Neuf 1",4000,46.2024882,6.1288837,geneva
4950,6,"Geneva, Rue de Saint-Jean 74",8255,46.2054346,6.1354392,geneva
4951,4.5,"Chêne-Bougeries, Chemin de la Gradelle 16",5400,46.2046691,6.1843357,geneva
4952,7,"Geneva, Chemin de l'Escalade 1",6180,46.1900217,6.1508141,geneva
4953,3,"Les Acacias, Rue du Grand-Bureau 11",2600,46.1908519,6.1378290,geneva
4954,1,"Geneva, Avenue du Devin-du-Village 11",1500,46.2035090,6.1236943,geneva
4955,6,"Geneva, Rond-Point de Plainpalais 1",4500,46.2035450,6.1362278,geneva
4956,4.5,"1209 Geneva, Contact agency for the address",5500,46.2195630,6.1245719,geneva
4957,5,"Geneva, Rue de Lausanne 143",4750,46.2231467,6.1485315,geneva
4958,5,"Le Grand-Saconnex, Route de Ferney 212",3420,46.2376424,6.1239142,geneva
4959,5.5,"Geneva, rue de Lausanne",3760,46.2218972,6.1392376,geneva
4960,7,"1206 Geneva, Contact agency for the address",6800,46.1897326,6.1575223,geneva
4961,6,"1202 Geneva, Contact agency for the address",5700,46.2159416,6.1375074,geneva
4962,7.5,"Geneva, 35, quai Wilson",N/A,46.2118237,6.1523117,geneva
4963,4.5,"1224 Chêne-Bougeries, Contact agency for the address",3222,46.2011635,6.1823233,geneva
4964,4.5,"1218 Le Grand-Saconnex, Contact agency for the address",4200,46.2340572,6.1225290,geneva
4965,6,"Geneva, Avenue Calas 8",4300,46.1895015,6.1533577,geneva
4966,6.5,"Geneva, Avenue de Champel 4",5700,46.1954869,6.1512205,geneva
4967,3,"Geneva, Rue Sismondi 13",2000,46.2100959,6.1467808,geneva
4968,7.5,"Bernex, Chemin du Jura 13",6500,46.1758900,6.0720245,geneva
4969,6,"Geneva, Chemin Moïse-Duboule 45",4950,46.2251318,6.1244731,geneva
4970,5,"Geneva, Rue de Lausanne",6000,46.2220131,6.1406771,geneva
4971,5,"1290 Versoix, Contact agency for the address",3000,46.2899381,6.1590466,geneva
4972,4,"Geneva, Rue du Quartier-Neuf 9",2600,46.2020870,6.1291575,geneva
4973,3,"Petit-Lancy, Chemin du Gué 97",4000,46.1887312,6.1162322,geneva
4974,4,"Geneva, Rue Jean-Antoine-GAUTIER 11",4700,46.2137244,6.1500793,geneva
4975,2,"Geneva, Avenue de la Jonction",1850,46.2011959,6.1248705,geneva
4976,5,"Collonge-Bellerive, Route d'Hermance",4843,46.2507288,6.2028819,geneva
4977,4,"Chêne-Bourg, Av. des Vergys",3400,46.2000204,6.1997016,geneva
4978,6,"Geneva, Route de Florissant",6000,46.1946691,6.1589564,geneva
4979,5,"1218 Le Grand-Saconnex, Contact agency for the address",4100,46.2329494,6.1237172,geneva
4980,3,"Collex, Route des Fayards 65",3500,46.2655978,6.1277693,geneva
4981,4.5,"Thônex, route de Sous-Moulin 38B",4500,46.1882332,6.1900866,geneva
4982,8.5,"Geneva, Chemin Malombré 14",5700,46.1955704,6.1516858,geneva
4983,4,"1203 Geneva, Contact agency for the address",5200,46.2065742,6.1219388,geneva
4984,4,"Geneva, Chemin de Normandie 8",2650,46.1899921,6.1619100,geneva
4985,3,"Troinex, Route de Troinex 65",5520,46.1656595,6.1471647,geneva
4986,1,"1205 Geneva, Contact agency for the address",1725,46.1902651,6.1464506,geneva
4987,4,"Chêne-Bougeries, Chemin de la Gradelle 16",5400,46.2047492,6.1842503,geneva
4988,4.5,"1292 Chambésy, Contact agency for the address",4000,46.2436825,6.1409748,geneva
4989,9,"Geneva, 4, cours des Bastions",12500,46.1980333,6.1474972,geneva
4990,3,"1252 Meinier, Contact agency for the address",2430,46.2512433,6.2373194,geneva
4991,5,"Geneva, Av. de la Croisette 12",3380,46.1890475,6.1460525,geneva
4992,4,"Geneva, Boulevard de Saint-Georges 46",2900,46.2012313,6.1358695,geneva
4993,5,"Geneva, Rue Viollier 4",4000,46.2017266,6.1636492,geneva
4994,3,"Geneva, Rue Gourgas 15",1807,46.1996248,6.1367469,geneva
4995,4.5,"Geneva, Rue de Contamines 9",3230,46.1964847,6.1565488,geneva
4996,3,"Geneva, Rue du Parc 3",2200,46.2015746,6.1562873,geneva
4997,5,"Geneva, Avenue de Champel 23",3637,46.1932712,6.1527147,geneva
4998,5.5,"1202 Geneva, Contact agency for the address",5690,46.2185586,6.1403684,geneva
4999,3,"Geneva, Rue des Vollandes 75",2600,46.2023510,6.1634899,geneva
5000,3.5,"1292 Chambésy, Contact agency for the address",4600,46.2369455,6.1415649,geneva
5001,N/A,"Versoix, Ch. des Graviers 7-9",6000,46.2890251,6.1673882,geneva
5002,5,"Le Grand-Saconnex, Route de Ferney 216",3475,46.2379647,6.1240474,geneva
5003,3.5,"Versoix, Grand-Montfleury 10",2200,46.2926878,6.1629538,geneva
5004,3,"Geneva, Rue Argand 2",2400,46.2079346,6.1415865,geneva
5005,1.5,"1219 Châtelaine, Contact agency for the address",1620,46.2152546,6.1032533,geneva
5006,3,"Geneva, Rue de Contamines 35",2595,46.1937463,6.1542639,geneva
5007,5,"Geneva, Rue de la Navigation 3",3750,46.2116377,6.1489679,geneva
5008,4,"Geneva, Rue Louis-Favre 2",2650,46.2098983,6.1365079,geneva
5009,4,"Geneva, Rue des Deux-Ponts 32",2950,46.2001320,6.1287529,geneva
5010,3,"Geneva, Rue Goetz-Monin 25",3300,46.1944694,6.1472575,geneva
5011,2,"Geneva, Rue des Pâquis 53",2150,46.2133944,6.1502251,geneva
5012,8,"1206 Geneva, Contact agency for the address",7900,46.1907882,6.1600974,geneva
5013,2,"Geneva, Rue Jean-Jaquet 18",2000,46.2134603,6.1511616,geneva
5014,7,"Geneva, Avenue Jules-CROSNIER 2",4300,46.1963699,6.1531389,geneva
5015,2,"Geneva, Rue des Confessions 7",1800,46.2052306,6.1264345,geneva
5016,4.5,"1224 Chêne-Bougeries, Contact agency for the address",5400,46.2036976,6.1910687,geneva
5017,3,"Geneva, Rue Chabrey",3000,46.2160057,6.1291387,geneva
5018,7,"Geneva, Rue de Moillebeau 50",6000,46.2220652,6.1302796,geneva
5019,6,"Geneva, Rue de la Pélisserie 18",12030,46.2022351,6.1458828,geneva
5020,2.5,"Le Grand-Saconnex, Rte de Colovrex 3",2300,46.2346730,6.1245253,geneva
5021,6,"Geneva, Avenue de la Forêt 5",4000,46.2147118,6.1285335,geneva
5022,6,"Geneva, Rue Jean-Calvin 12",7000,46.2019820,6.1466705,geneva
5023,5.5,"1224 Chêne-Bougeries, Contact agency for the address",N/A,46.2003579,6.1932976,geneva
5024,4,"Genthod, Chemin de la Dîme 6",2791,46.2623790,6.1483290,geneva
5025,6,"Bellevue, Chénaie 26",4500,46.2543358,6.1481700,geneva
5026,6,"1209 Geneva, Contact agency for the address",4450,46.2212444,6.1210253,geneva
5027,7,"Geneva, Rue des Rois 19",3700,46.2017991,6.1383455,geneva
5028,N/A,"Geneva, Rue de Lausanne 40",2300,46.2133544,6.1458690,geneva
5029,4,"Geneva, Rue Samuel Constant 1",3800,46.2067406,6.1347953,geneva
5030,3,"1218 Le Grand-Saconnex, Contact agency for the address",1536,46.2336208,6.1231723,geneva
5031,3.5,"Geneva, Rue Sismondi 13",3500,46.2100959,6.1467808,geneva
5032,7,"1292 Chambésy, Contact agency for the address",15000,46.2400804,6.1492008,geneva
5033,5,"Le Grand-Saconnex, Rte de Colovrex 3",3375,46.2346730,6.1245253,geneva
5034,4,"Geneva, Rue de l'Avenir 14",2650,46.2049023,6.1616103,geneva
5035,N/A,"Geneva, rue Henri-Mussard",3000,46.1973967,6.1619933,geneva
5036,1,"Geneva, Rue de Vermont",1520,46.2171210,6.1352391,geneva
5037,2.5,"1203 Geneva, Contact agency for the address",2600,46.2056315,6.1280324,geneva
5038,9,"Geneva, Bld des Tranchées",11950,46.1985942,6.1559075,geneva
5039,5,"1207 Geneva, Contact agency for the address",3400,46.2047657,6.1590162,geneva
5040,1.5,"Chêne-Bourg, Avenue de Bel-Air 5",1300,46.1958370,6.1921810,geneva
5041,3.5,"Geneva, Rue Daubin 34",2300,46.2084798,6.1310223,geneva
5042,5.5,"Geneva, Palais Wilson",4700,46.2148879,6.1510439,geneva
5043,6,"Grand-Lancy, chemin des Semailles",3450,46.1752737,6.1185376,geneva
5044,4,"Geneva, Rue du Mont-Blanc 4",3600,46.2073562,6.1474473,geneva
5045,6,"1202 Geneva, Contact agency for the address",5000,46.2232089,6.1399802,geneva
5046,5,"1201 Geneva, Contact agency for the address",4900,46.2112805,6.1467897,geneva
5047,4.5,"1202 Geneva, Contact agency for the address",3950,46.2237193,6.1430632,geneva
5048,4,"Chêne-Bourg, Parc Dinu-Lipatti 19",1820,46.1963651,6.1933539,geneva
5049,4,"Geneva, Av. du Bouchet 4",2480,46.2166390,6.1196660,geneva
5050,4.5,"Chambésy, Ch. des Cornillons 66",4000,46.2361844,6.1484296,geneva
5051,4,"1203 Geneva, Contact agency for the address",5200,46.2050484,6.1155481,geneva
5052,4.5,"Geneva, Promenade de l'Europe 35",3380,46.2084623,6.1219025,geneva
5053,4,"1227 Carouge GE, Contact agency for the address",3174,46.1829675,6.1378543,geneva
5054,3,"Geneva, Rue de la Servette 76",2285,46.2124236,6.1327588,geneva
5055,4.5,"Geneva, Rue des Etuves 14",4200,46.2063321,6.1438406,geneva
5056,5.5,"Chêne-Bougeries, Route de Malagnou 241",6500,46.1905667,6.1857348,geneva
5057,1,"1223 Cologny, Contact agency for the address",1400,46.2246038,6.1826102,geneva
5058,2.5,"1222 Vésenaz, Contact agency for the address",3600,46.2456996,6.1955667,geneva
5059,3,"Geneva, Rue de Montchoisy 19",2484,46.2035117,6.1603966,geneva
5060,2,"Aire-la-Ville, Chemin du Moulin-de-Vert 9",1600,46.1898514,6.0423028,geneva
5061,1.5,"Geneva, Av. du Devin-du-Village 23",1100,46.2028749,6.1226140,geneva
5062,6.5,"Geneva, Rue Cavour 9",4750,46.2069038,6.1320207,geneva
5063,1,"Geneva, Route de Malagnou 28",2750,46.1972894,6.1598479,geneva
5064,3,"Corsier GE, Route de Thonon 256 et Route de Bellebouche 1",2500,46.2591546,6.2280101,geneva
5065,9,"Geneva, Chemin du Velours 6A",12500,46.1947103,6.1699125,geneva
5066,6,"Geneva, Chemin Camille-Vidart 3-5",4200,46.2195029,6.1371944,geneva
5067,3,"Geneva, Rue de Monthoux 49",1960,46.2111431,6.1461421,geneva
5068,1,"Geneva, Rue Hugo-de-Senger",1290,46.1939280,6.1409425,geneva
5069,3,"Geneva, 61BIS, rue de Lyon",2520,46.2084274,6.1277509,geneva
5070,3,"Geneva, Rue de Berne 39",2850,46.2109461,6.1463200,geneva
5071,1,"Geneva, Rue de Lausanne 40",3300,46.2133544,6.1458690,geneva
5072,6.5,"Geneva, Av. du Bouchet 4",3490,46.2166179,6.1197003,geneva
5073,4.5,"Geneva, Route de Florissant 55",3400,46.1939270,6.1613530,geneva
5074,4,"1201 Geneva, Contact agency for the address",5500,46.2104561,6.1367110,geneva
5075,1,"Geneva, Rue de Richemont 7",2400,46.2144278,6.1474619,geneva
5076,1,"Geneva, Rue des Glacis de Rive 17",2200,46.1999418,6.1550207,geneva
5077,6.5,"1202 Geneva, Contact agency for the address",6340,46.2195654,6.1404971,geneva
5078,2,"Chêne-Bougeries, Ch. Grange-Canal",2300,46.2029127,6.1775968,geneva
5079,3,"Geneva, Rue de Monthoux 21",2000,46.2104792,6.1483715,geneva
5080,6.5,"Geneva, Avenue de France 6",6340,46.2194005,6.1482991,geneva
5081,3,"1205 Geneva, Contact agency for the address",2450,46.1928055,6.1434876,geneva
5082,3.5,"Geneva, Rue De-Grenus 16",2300,46.2071565,6.1434439,geneva
5083,5.5,"1201 Geneva, Contact agency for the address",7000,46.2079983,6.1409702,geneva
5084,6.5,"1207 Geneva, Contact agency for the address",11950,46.2063561,6.1648577,geneva
5085,5,"1218 Le Grand-Saconnex, Contact agency for the address",3250,46.2306662,6.1281014,geneva
5086,2.5,"Onex, route de Loëx",1600,46.1836947,6.0954073,geneva
5087,5,"Cointrin, Chemin du Jonc 2",4700,46.2261018,6.1070475,geneva
5088,6,"1290 Versoix, Contact agency for the address",3431,46.2847200,6.1633718,geneva
5089,5,"Geneva, La Voie-Creuse 3",5500,46.2179874,6.1426594,geneva
5090,5,"Geneva, Quai du Seujet 20",5000,46.2051720,6.1352900,geneva
5091,1.5,"Châtelaine, Avenue de l'Etang 69-71",1620,46.2191917,6.1024340,geneva
5092,5,"Bellevue, Chemin de la Menuiserie 19",4980,46.2557526,6.1536366,geneva
