id;rooms;address;price;lat;lon;canton;url
636;N/A;La Chaux-de-Fonds, Rue du Pont 38;12000;47.1061834;6.8362295;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/bridge-38-commercial-premises-on-the-ground-floor-1223266
637;3;Cernier, Bois-du-Pâquier 11;1050;47.0584182;6.8989151;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cernier/the-swatch-group-immeubles-632/beautiful-renovated-3-room-apartment-with-balcony-1368418
638;4;La Chaux-de-Fonds, Numa-Droz 115;800;47.1001924;6.8211923;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/02705-the-first-2-months-of-net-rent-are-free-numa-droz-115-chaux-fonds-12226
639;2.5;La Chaux-de-Fonds, Avenue Léopold-Robert 145b;1025;47.0951723;6.8177856;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19080200202-1319458
640;4.5;Le Locle, Rue des Billodes 63;1199;47.0541959;6.7372885;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/regie-montagnes-2838/45-rooms-renovated-for-rent-locle-billodes-63-1391170
641;4.5;Colombier NE, Longueville 12;2075;46.9646371;6.8649351;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/colombier-ne/regie-immobiliere-jouval-113/new-construction-magnificent-45-room-apartments-with-terraces-in-milvignes-1392514
642;5.5;Neuchâtel, Avenue du Premier-Mars 6;2065;46.9928500;6.9359174;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/ribaux-von-kessel-services-immobiliers-117/apartment-in-neuchatel-with-city-view-1260610
643;5.5;La Chaux-de-Fonds, Rue du Grenier 3;1500;47.1029527;6.8321821;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/hypoimmo-950/opportunity-magnificent-55-room-duplex-in-chaux-fonds-1376231
644;3.5;La Chaux-de-Fonds, Rue de la Charrière 73B;920;47.1126022;6.8355997;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/les-regisseurs-loeffel-1013/beautiful-volumes-3-months-of-net-rent-offered-1165511
645;3;Le Locle, Rue du Progrès 43;835;47.0609891;6.7552096;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/bolliger-immobilier-111/3-rooms-on-the-2nd-floor-east-with-balcony-959303
646;4;Neuchâtel, Liserons 2;1140;47.0002723;6.9428414;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/4-room-apartment-with-lake-view-in-neuchatel-1318727
647;3.5;Le Locle, Rue Daniel-Jeanrichard 32;650;47.0573887;6.7485051;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/35-room-apartment-on-the-2nd-floor-1247879
648;5.5;La Chaux-de-Fonds, Avenue Léopold-Robert 114;2810;47.0965862;6.8190542;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/leopold-robert-114-pagode-apartment-9th-floor-west-1332551
649;4;Cernier, Crêt du Mont d'Amin 1;1100;47.0592315;6.9054229;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cernier/fidimmobil-118/for-rent-apartment-2053-cernier-c940301-1132103
650;5.5;La Chaux-de-Fonds, Rue de l'Industrie 30;1300;47.1068833;6.8333451;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/-1280807
651;4.5;St-Aubin-Sauges, Rue de la Poste 12;1660;46.8953586;6.7746531;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/st-aubin-sauges/optigestion-services-immobiliers-126/1st-rent-free-1363596
652;1;La Chaux-de-Fonds, Parc 71;875;47.1175097;6.8393488;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-studio-2300-chaux-fonds-g95-s34-1377804
653;3;La Chaux-de-Fonds, Rue Numa-Droz 125;870;47.0996406;6.8203524;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/3-pieces-renove-juin-2022-proche-centre-ville-1308780
654;1;Neuchâtel, Rue de l'Ecluse 38;890;46.9926972;6.9249269;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/fidimmobil-118/for-rent-apartment-2000-neuchatel-e740108-1311276
655;2;La Chaux-de-Fonds, Progrès 103a;620;47.1008760;6.8212230;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/00990-2-room-apartment-progress-103a-chaux-fonds-96876
656;4.5;Neuchâtel, Rue des Parcs 129;1650;46.9908939;6.9150501;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1205772
657;5;Le Locle, J.-F.-Houriet 5;950;47.0604855;6.7550152;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerance-charles-berset-136/05603-5-room-apartment-j-f-houriet-5-locle-1139820
658;2.5;La Chaux-de-Fonds, Chemin Fantaisie 4;1140;47.0941649;6.8250720;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-cpcn-2497/very-nice-25-room-apartment-completely-new-1289004
659;4;La Chaux-de-Fonds, Rue des Crêtets 141;1070;47.0895410;6.8151350;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/wincasa-siege-602/rental-with-free-deposit-beautiful-apartment-1363537
660;4;2000 Neuchâtel, Contact agency for the address;2200;46.9978069;6.9375716;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/properti-ag-2229/charming-furnished-4-room-apartment-in-the-heart-of-neuchatel-1365457
661;3.5;Les Ponts-de-Martel, Grande-Rue 45;780;46.9967383;6.7251728;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-ponts-martel/hypoimmo-950/beautiful-35-room-apartment-1383601
662;3;La Chaux-de-Fonds, Eclair 8a;685;47.0932525;6.8070080;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/-1326577
663;4;Neuchâtel, Rue de la Coquemène 5;1668;46.9817441;6.9032525;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/livit-ag-real-estate-management-675/lake-view-851857
664;2;Le Locle, Rue Alexis-Marie-Piaget 12-14;1390;47.0575658;6.7519900;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/bolliger-immobilier-111/loft-quotthe-whirlwindquot-1298390
665;3.5;Neuchâtel, Rue de l'Evole 60-62-64;1380;46.9879534;6.9165815;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/livit-ag-real-estate-management-675/in-quiet-area-1371254
666;3;Boudry, avenue du collège 25;1250;46.9502127;6.8395802;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/regie-immobiliere-jouval-113/charming-3-room-ground-floor-apartment-in-milvignes-1379990
667;3;La Chaux-de-Fonds, Léopold-Robert 35;810;47.1013063;6.8279012;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/modern-3-room-apartment-close-to-all-amenities-1320182
668;4;La Chaux-de-Fonds, Crêt 1;1050;47.1019547;6.8345258;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/isabelle-cornu-pehlivanlar-1892/spacious-renovated-4-room-apartment-of-90-with-balcony-682358
669;3.5;Neuchâtel, Rue des Parcs 46;1490;46.9926634;6.9200928;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/helvetia-assurances-gerance-imobiliere-neuchatel-1223/your-new-home-makes-getting-around-easier-1258358
670;3.5;St-Aubin-Sauges, Chemin des Charrières 8;1400;46.8943921;6.7704921;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/st-aubin-sauges/gerance-cpcn-2497/beautiful-fully-renovated-35-room-apartment-with-balcony-1188374
671;3;Neuchâtel, Rue des Fausses-Brayes 15;1240;46.9926871;6.9295831;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/3-room-apartment-in-downtown-neuchatel-1345046
672;5;Les Brenets, Rue du Lac 14;1500;47.0677980;6.7037834;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/les-brenets/naef-immobilier-chaux-fonds-121/appartement-1352534
673;3.5;Boudry, Route de la Gare 43 C;1450;46.9562777;6.8338827;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/naef-immobilier-neuchatel-115/plateau-gare-boudry-immeuble-recent-familiale-1367835
674;3;Le Locle, Rue de la Corniche 8;940;47.0623045;6.7511799;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/hypoimmo-950/beautiful-3-room-apartment-in-villa-with-terrace-in-locle-1378299
675;1;Le Locle, Avenue du Technicum 11;525;47.0553144;6.7459659;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/pro-immob-119/for-rent-apartment-2400-locle-19460100002-1167387
676;2;La Chaux-de-Fonds, Rue des Tourelles 15;695;47.1025869;6.8186700;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/beautiful-accommodation-in-quiet-area-883803
677;1.5;St-Blaise, Maigroge 12 - côté Est;780;47.0141964;6.9820174;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/st-blaise/bolliger-immobilier-111/magnificent-studio-for-rent-1389627
678;2.5;La Chaux-de-Fonds, Avenue Léopold-Robert 145b;1045;47.0951723;6.8177856;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19080200101-1319451
679;2;La Chaux-de-Fonds, Rue de la Paix 89;940;47.0993326;6.8207113;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/nice-accommodation-with-dressing-room-889659
680;3.5;Le Locle, Rue Georges-Favre 2;880;47.0544860;6.7409976;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/patrimoine-gerance-125/spacious-35-room-apartments-1331259
681;3;La Chaux-de-Fonds, Rue du Nord 135;955;47.1027911;6.8210258;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19500100102-1355643
682;4;La Chaux-de-Fonds, Rue de l'Eclair 16;1030;47.0926339;6.8058823;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/rue-l39eclair-16-3rd-floor-apartment-east-1359195
683;4;La Chaux-de-Fonds, Av. Charles-Naine 38;1150;47.0906661;6.8044833;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/charles-naine-38-apartment-1st-east-1088128
684;5;La Chaux-de-Fonds, Est 6;1100;47.1176780;6.8405670;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/01627-6-room-apartment-1st-east-6-chaux-fonds-230656
685;3.5;Cortaillod, Baume 17;1150;46.9443172;6.8527525;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/cortaillod/naef-immobilier-neuchatel-115/tres-bel-appartement-situe-quartier-calme-entierement-renove-1387168
686;2;Colombier NE, Saules 5;1073;46.9680650;6.8653740;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/colombier-ne/gerance-charles-berset-136/00221-apartment-2-rooms-willows-5-colombier-ne-28192
687;5;La Chaux-de-Fonds, Léopold-Robert 35;1600;47.1012921;6.8279006;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/beautiful-completely-renovated-apartment-890176
688;4;Neuchâtel, Quai Max-Petitpierre 36;1620;46.9857494;6.9135211;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/patrimoine-gerance-125/4-room-apartment-with-balcony-and-magnificent-lake-view-1335520
689;4.5;La Chaux-de-Fonds, Neuve 5;1011;47.1034737;6.8313501;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/45-rooms-with-fireplace-pl-carmagnole-977152
690;5;Neuchâtel, Concert 2;1990;47.0008003;6.9432995;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-5-pieces-situe-5eme-etage-ascenseur-rue-concert-2-2000-neuchatel-1127872
691;4;Buttes, Possena 1;920;46.8891296;6.5519735;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/buttes/reysus-gerance-1551/possena-1-in-buttes-4-rooms-on-the-2nd-west-floor-1284544
692;2.5;Chézard-St-Martin, Rue Ami-Girard 5;1240;47.0669653;6.9316429;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chezard-st-martin/groupe-prisme-1762/claire-vie-11-apartments-with-supervision-1146784
693;1.5;La Chaux-de-Fonds, Rue Jaquet-Droz 6;810;47.1021863;6.8307225;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/appartement-1291205
694;4.5;Neuchâtel, Ch. des Carrels 22;1750;46.9898890;6.8988810;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/wincasa-siege-602/completely-renovated-apartment-with-free-deposit-88037
695;1.5;Boudry, Rue Louis-Favre 57;2500;46.9487107;6.8345755;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/coucouco-2484/modern-furnished-and-luxurious-studio-in-boudry-1100165
696;3;La Chaux-de-Fonds, Abraham-Robert 39;870;47.0893072;6.8209479;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/isabelle-cornu-pehlivanlar-1892/3-room-renovated-apartment-in-the-foulets-district-quiet-furnished-or-unfurnished-682373
697;3;Chézard-St-Martin, Grand'Rue 60;952;47.0649258;6.9283579;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chezard-st-martin/gpc-gerance-ppe-courtage-1582/grand-rue-60-chezard-st-martin-3-room-apartment-on-the-3rd-floor-1332389
698;3;Neuchâtel, Rue de la Maladière 25;1700;46.9959102;6.9412209;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/livit-ag-real-estate-management-675/your-future-home-awaits-you-1338341
699;3.5;Marin-Epagnier, Rue de la Gare 20/22;1530;47.0088392;7.0086783;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/marin-epagnier/apleona-schweiz-ag-670/first-net-rent-free-charming-35-room-apartment-with-fireplace-1345829
700;4.5;La Chaux-de-Fonds, Cernil-Antoine 3;1200;47.0978417;6.8153873;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/-1207589
701;4;La Chaux-de-Fonds, Rue du Doubs 125;1030;47.1023646;6.8212342;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/buri-gestion-sarl-st-imier-956/chaux-fonds-beautiful-4-room-apartment-on-the-3rd-floor-1294026
702;3.5;Fleurier, Buttes 16;850;46.8991311;6.5765196;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/fleurier/patrimoine-gerance-125/35-room-apartment-with-balcony-1378698
703;5;Môtiers NE, Château 5;1080;46.9045937;6.6113798;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/motiers-ne/regie-immobiliere-jouval-113/charming-bright-50-room-apartment-1382058
704;1;Neuchâtel, Rue Pierre-de-Vingle 18;900;46.9816995;6.8948899;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/tres-beau-studio-situe-haut-ville-1313706
705;3.5;La Chaux-de-Fonds, Neuve 7;1140;47.1175297;6.8408537;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/3-new-rooms-and-attic-883722
706;1.5;Neuchâtel, Orée 2;800;47.0009470;6.9429677;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/lafidu-immobilier-sarl-1049/furnished-studio-with-quiet-view-1388682
707;2.5;La Chaux-de-Fonds, Avenue Léopold-Robert 145b;1025;47.0951723;6.8177856;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/pro-immob-119/for-rent-apartment-2300-chaux-fonds-19080200206-1319466
708;1.5;La Chaux-de-Fonds, Bouleaux 11;580;47.0927348;6.8115077;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/appartement-15-pieces-4eme-etage-1323018
709;3.5;La Chaux-de-Fonds, Rue du Commerce 95;990;47.0932295;6.8184484;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/naef-immobilier-chaux-fonds-121/35-pieces-recemment-refait-neuf-cooperative-renouvelle-1258698
710;3.5;La Chaux-du-Milieu, Rue du Temple 87;1000;47.0141027;6.7033986;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-milieu/hypoimmo-950/magnificent-35-room-apartment-at-the-gateway-to-nature-1355082
711;3;Peseux, Rue des Chansons 19;1130;46.9847821;6.8955284;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/peseux/ribaux-von-kessel-services-immobiliers-117/apartment-in-peseux-with-view-of-the-lake-and-the-alps-280938
712;3;La Chaux-de-Fonds, Neuve 12;1000;47.1034223;6.8306951;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/nice-local-apartment-in-the-city-center-1003242
713;4;Le Locle, Daniel-Jeanrichard 1;1030;47.0593934;6.7518859;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/naef-immobilier-chaux-fonds-121/magnifique-4-pieces-louer-locle-1304431
714;3.5;La Chaux-de-Fonds, Progrès 99;780;47.1011709;6.8211735;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-cpcn-2497/35-room-duplex-apartment-1383247
715;3;La Chaux-de-Fonds, Rue du Docteur-de-Quervain 6;955;47.1120798;6.8289472;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/service-batiments-logement-1982/6-rue-docteur-quervain-south-east-ground-floor-1387087
716;3.5;Neuchâtel, Rue de la Dîme 60;1330;47.0096080;6.9652362;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1388911
717;3;Le Locle, Route de la Jaluse 5A;875;47.0511142;6.7513145;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerofinance-agences-location-2217/30-room-apartment-with-balcony-1246447
718;5.5;Le Locle, Chemin des Carabiniers 3;1020;47.0485879;6.7370342;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/gerance-cpcn-2497/beautiful-55-room-apartment-close-to-nature-1391791
719;4;Boudry, Avenue du Collège 27;1425;46.9504348;6.8394084;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/ribaux-von-kessel-services-immobiliers-117/apartment-in-boudry-with-neighborhood-view-606991
720;4;La Chaux-de-Fonds, Hôtel-de-Ville 7;1000;47.1031716;6.8329075;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/bolliger-immobilier-111/duplex-with-stamp-1115215
721;3;La Chaux-de-Fonds, Rue des Crêtets 139;945;47.0897838;6.8151248;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/wincasa-siege-602/charming-3-room-apartment-with-balcony-rental-with-free-deposit-1120687
722;4.5;Neuchâtel, Rue de Beauregard 18;1540;46.9865911;6.9076103;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/ribaux-von-kessel-services-immobiliers-117/apartment-in-neuchatel-with-view-of-the-lake-and-the-alps-1345327
723;3.5;Neuchâtel, Rue des Charmettes 38;1345;46.9883447;6.8984970;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/neuchatel/naef-immobilier-neuchatel-115/appartement-1208239
724;1;Le Locle, Malakoff 24;500;47.0602960;6.7566434;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/locle/bolliger-immobilier-111/beautiful-studio-1089044
725;5.5;Boudry, Philippe-Suchard 42;1850;46.9555450;6.8326566;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/boudry/regie-immobiliere-jouval-113/magnificent-55-room-apartment-fully-renovated-in-boudry-with-splendid-open-view-1381364
726;4;La Chaux-de-Fonds, Tourelles 10;900;47.1028802;6.8185785;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/gerance-charles-berset-136/01284-apartment-with-balcony-turrets-10-chaux-fonds-20468
727;2;La Chaux-de-Fonds, Rue Cernil-Antoine 9;625;47.0973781;6.8148910;Neuchatel;https://www.immobilier.ch/en/rent/apartment/neuchatel/chaux-fonds/fidimmobil-118/for-rent-apartment-2300-chaux-fonds-h270742-1167380
